,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20,top_21,top_22,top_23,top_24,top_25,top_26,top_27,top_28,top_29,top_30,top_31,top_32,top_33,top_34,top_35,top_36,top_37,top_38,top_39,top_40,top_41,top_42,top_43,top_44,top_45,top_46,top_47,top_48,top_49,top_50,top_51,top_52,top_53,top_54,top_55,top_56,top_57,top_58,top_59,top_60,top_61,top_62,top_63,top_64,top_65,top_66,top_67,top_68,top_69,top_70
epoch_72,uid_166868,80219,6333,104925,91628,1167,4697,976,26947,52460,4468,91128,48319,68874,58655,167546,1692,6100,301,27563,1733,850,417,1854,2310,33672,5282,5879,3298,2177,26285,37739,7988,4121,97836,2344,5379,1401,1613,96751,40955,3107,3948,4304,72998,3938,4097,320,27180,2775,152173,6584,1317,5881,6932,53326,85572,118997,5288,566,4478,139747,4514,6810,1598,95856,7284,6869,155820,310,5509
epoch_73,uid_128088,2779,2839,89840,1346,84772,27837,5803,498,3274,57637,3587,105126,46559,70599,2553,158528,1623,999,320,2831,1328,1414,4954,9004,26444,1518,92420,347,71252,185585,4533,105248,71876,71542,96565,5980,8477,108188,65435,5245,8870,60072,105742,91535,95744,8537,26365,105519,118898,171765,66385,104337,2482,3666,4484,76127,58332,146656,1604,43912,1699,44397,3048,888,389,52867,3934,167738,27884,1529
epoch_73,uid_267455,3796,1346,89840,3540,7646,2614,3941,5803,2831,1661,2553,105742,2839,71876,27022,1655,70599,3666,3684,1432,4484,1414,71252,1699,91671,2672,105653,9004,104841,149,34323,105248,6928,6204,7541,4954,3934,3547,60503,27833,90647,8978,564,3048,4425,3496,44397,76127,155820,105519,6319,94323,6798,95744,3939,148652,178907,96565,1018,91535,74089,5361,5290,888,77364,5941,4681,6812,5025,32213
epoch_73,uid_73381,84772,2779,3274,3796,4533,5199,1518,1346,105742,8477,1661,2839,158528,3587,3298,89840,70599,105126,1414,5803,71252,1623,71876,6612,1875,3831,3666,77364,106487,9004,44397,105248,498,2614,2831,2672,2553,3540,171765,57421,6754,320,118898,4100,7646,51698,564,27022,6319,2837,3684,5509,3496,7541,4484,1317,1655,3941,32743,4514,387,155820,1660,4652,50954,3934,27833,5839,1432,6316
epoch_73,uid_117628,4941,2779,3274,3796,84772,4533,2548,1518,1346,158528,5199,89840,61401,46559,1661,3587,105126,26464,106487,8477,2839,5803,2831,1875,1414,4100,167738,3666,3941,105742,3540,498,2614,171765,71876,5509,2553,3831,4484,6612,70599,27022,26444,57421,2837,4203,1623,7646,9004,1433,659,1655,4514,86817,71252,3942,108188,6754,27833,3496,4267,6928,2491,162594,44397,3934,2672,6319,101285,180497
epoch_73,uid_21453,2398,4941,2779,3274,84772,3796,4533,1346,1518,158528,89840,5199,61401,1661,3587,105742,27837,26464,106487,5803,2839,105126,2553,3540,5509,2831,1414,1875,4100,70599,2837,3666,8477,1317,2614,6612,71876,3941,498,4484,27022,57421,9004,171765,167738,4203,3831,7646,108188,347,1433,4514,1655,3496,1623,62999,71252,86817,3942,27833,659,26444,6754,2491,6319,105248,180497,51698,5569,2672
epoch_73,uid_229622,4941,2779,3274,3796,84772,1518,1346,4533,158528,2548,61401,89840,3587,5199,1661,5803,498,3666,1414,2839,1875,3540,105742,71876,4100,2831,105126,106487,8477,70599,2553,171765,27022,3941,2614,6612,5509,3831,1623,4484,3942,26444,7646,4203,2837,347,659,1433,4514,9004,27833,1655,71252,44397,6319,86817,2491,6928,3496,105248,3934,6754,1018,180497,2672,6723,92420,155820,77364,105653
epoch_73,uid_167368,1346,2779,1518,3796,84772,26464,27837,2553,3587,4100,167738,71876,3666,2614,498,1661,1317,1414,4484,8477,5803,2839,7646,70599,2672,6928,27022,2831,1018,105742,3941,9004,171765,1433,34323,4652,5214,347,6723,105653,6612,118898,3547,3831,27833,1623,3934,4514,40973,5282,96751,6319,92420,77364,1432,348,3300,74624,3496,91671,3960,32213,155820,91535,44397,6316,564,110453,94323,176751
epoch_73,uid_21772,4941,2779,3796,3274,1346,158528,84772,2238,4533,1518,89840,5199,61401,26464,3587,5803,2553,1661,2839,3540,105742,4100,5509,1414,4484,105126,2614,7646,498,71876,27022,6612,3666,3941,9004,8477,2831,171765,70599,2837,4203,659,26444,1875,108188,1655,3831,4514,86817,1433,3934,6723,347,62999,27833,320,96751,71252,3942,118898,1018,149,2672,2491,6319,1660,1432,101285,1325,1623
epoch_73,uid_176555,3796,2779,84772,3274,1661,89840,2398,1346,158528,1518,4484,1414,46559,70599,27837,4100,2839,106487,2831,2553,71876,5803,185029,2672,5199,2772,6928,1655,167738,27833,6612,118898,171765,105742,26464,2614,105126,498,1875,27022,3941,1623,4954,5824,4203,3934,7646,149,3496,105248,44397,320,6419,659,1018,71252,2482,160563,105653,5214,34323,33679,5569,386,30745,162594,564,1699,58332,5245
epoch_73,uid_166868,69757,70599,3274,84772,4941,2238,3796,2779,112804,1414,5803,5824,47254,105742,4203,3587,6612,167738,1661,4533,1346,2839,105248,3666,105126,5199,3496,158528,27833,2548,2553,71876,1655,1328,27837,1875,6754,2837,1623,27022,113071,4100,44397,6928,2236,9004,387,3540,4484,347,69988,6319,5839,185029,1433,1325,118898,3942,160563,498,58332,77364,62999,7365,65435,60072,57421,171765,71252,57637
epoch_74,uid_128088,2098,74089,2167,31685,5080,82534,2614,57421,4514,6006,715,101739,50954,4725,3663,3103,116977,95761,3943,110730,95670,5391,34323,32743,5482,27793,89190,89470,6658,1472,4425,5290,6414,89753,681,8905,27266,2979,4774,67534,36397,97742,6057,1756,1582,75983,104245,1670,178907,95201,2707,4527,127108,6812,4086,4957,5941,299,787,7743,3531,5323,26717,6966,7541,6078,82744,6204,2306,3490
epoch_74,uid_267455,1604,5080,2167,116977,31685,6006,4774,198,185585,681,3163,879,1756,5323,127108,103228,7208,358,1620,4957,2707,146656,89753,618,95670,3663,2306,97742,6966,2662,139385,4947,27266,52867,3103,75983,95761,129428,110730,163985,5391,371,6056,4725,2111,61075,1472,4086,715,2560,40581,4313,504,2399,74582,72998,271,2911,8855,76130,36397,8502,182,168344,82744,5970,104245,95067,26717,1670
epoch_74,uid_73381,31685,5080,2167,4681,92420,2969,6006,96565,74089,3106,116977,40973,7284,185585,879,4425,84615,27793,4774,659,89753,3547,36397,371,6966,3663,888,5391,2707,1756,27266,2775,110730,127108,97194,5879,67534,358,7208,34323,3163,5323,105519,103228,146656,91671,1626,5482,139385,2662,8978,6812,1472,3103,4725,6056,82534,2306,8731,1529,97742,75983,618,61075,3942,5290,2560,95761,1620,681
epoch_74,uid_117628,1604,31685,5080,2167,4681,92420,2969,564,6006,96565,116977,3106,3464,4652,27793,879,4774,89753,185585,40973,4425,97194,74089,84615,198,7284,2707,50954,90,3547,888,8978,34323,358,5391,5569,371,5323,2662,6516,7208,3663,146656,6812,67534,5410,2775,27266,127108,3163,1756,1620,1472,5482,4725,103228,110730,618,51698,61075,95670,72998,30745,118898,6966,97742,6056,82534,36397,681
epoch_74,uid_21453,1604,31685,5080,2969,92420,2167,4681,96565,6006,116977,564,3106,3464,40973,2098,879,37739,27793,4652,4774,185585,74089,89753,97194,4425,84615,7284,90,50954,8978,3547,888,2707,198,371,7208,34323,5391,2662,3663,358,6516,1756,618,127108,5482,27266,146656,3163,4725,103228,5323,1620,61075,6812,67534,72998,118898,2775,1472,139385,110730,91671,30745,36397,97742,82534,95670,58332,3665
epoch_74,uid_229622,31685,5080,4681,2167,2969,96565,564,6006,116977,879,3464,74089,3106,4425,185585,4774,89753,97194,108188,40973,3547,198,4652,84615,371,850,888,7284,8978,5391,90,2707,4725,74624,5323,3531,7208,3663,1756,6516,34323,61075,146656,2775,50954,618,358,27266,1620,2662,72998,6812,36397,5482,67534,3163,51698,95670,5290,82534,118898,32743,299,103228,91671,30745,1472,26717,127108,97742
epoch_74,uid_167368,31685,2167,5080,4681,4774,96565,6006,8978,850,3106,3107,97194,358,185585,4725,371,7208,84615,50954,103228,888,146656,82534,2707,3163,4425,1756,299,5323,6812,3663,89753,1472,7541,27266,2775,5391,110730,2111,1620,3930,27134,163985,45186,6056,618,5290,5245,3031,27884,95670,681,139385,105519,97742,5482,2306,6516,3048,4957,2662,72998,105769,87105,5423,5298,104245,26717,4086,8502
epoch_74,uid_21772,31685,5080,4681,92420,2969,2167,96565,6006,564,4652,3464,3106,116977,879,40973,89753,7284,27793,97194,4425,185585,4774,84615,8978,74089,2707,146656,50954,6516,3663,34323,198,888,127108,371,5391,5323,1620,3547,1756,358,5410,27266,7208,2662,103228,61075,6966,3163,36397,97742,4017,110730,3596,2482,6812,82534,91671,6056,1472,26717,4725,618,139385,681,95761,4957,30745,5298,95670
epoch_74,uid_176555,1604,31685,2167,4774,96565,5080,4681,879,3464,4652,5391,6006,5731,2098,3547,185585,888,116977,2707,36397,5323,4725,2662,27180,3531,110730,40973,139385,91671,1756,89753,2560,4425,7541,8978,3103,5482,371,1733,6812,5410,97194,299,103228,127108,95670,1620,146656,7208,5839,105519,61075,2837,2775,3163,6056,50954,75983,3665,82534,95761,2306,1472,131092,5290,118696,3663,4957,2399,2111
epoch_74,uid_166868,31685,2167,5080,92420,116977,96565,4681,4425,2098,564,4814,104312,879,2707,6006,86817,5391,835,3464,40973,2969,30745,183,27793,89753,3031,4774,659,5731,2111,110730,371,32743,4954,185585,358,105519,103228,888,48591,618,3531,6812,82534,67534,4725,3547,2491,8978,139385,2662,1472,3103,299,8731,8537,6078,2614,27266,3163,5609,3040,87105,700,50954,3945,4467,5569,34323,1626
epoch_75,uid_128088,4207,113,1825,81751,106487,1044,1003,4682,166526,71211,2110,90647,6419,1624,371,73664,3403,105653,6056,8502,3496,34336,77364,93838,8855,26629,6319,4009,142448,55190,6652,71484,700,120637,77421,101285,2255,4866,8731,59421,5349,7364,2962,151739,1018,2933,97194,109578,110453,71248,2435,3939,4284,54612,59103,80880,2566,164,47465,3893,94323,380,3183,148652,801,88356,93498,2946,472,87785
epoch_75,uid_267455,4009,47465,103606,1044,71520,34336,4108,152173,6658,4682,73664,2962,71484,53972,2435,46967,99470,113,4527,142448,59103,166526,1825,109578,5423,2255,93498,2946,55190,3546,421,3403,7364,1003,3729,2689,52975,109483,4654,59421,4866,140928,4696,2110,60072,4284,58295,3211,3490,89074,26629,105755,387,2566,5099,164,120637,67408,6352,1788,26365,79553,162322,89190,2781,77421,5980,54612,70708,582
epoch_75,uid_73381,1044,6723,8870,81751,103606,95856,47465,4009,113,1825,166526,139747,101285,4108,8855,6078,5298,2962,90647,178907,58105,6658,8537,34336,52867,4195,142448,26629,3938,4682,60072,73664,5941,861,93838,2255,55190,3939,7364,2946,6419,2110,3048,71484,6652,389,4957,5245,1325,26365,93498,2435,1670,6798,89074,52644,164,52975,148652,4654,700,77421,1788,120637,109578,3546,131092,5423,801,6928
epoch_75,uid_117628,6723,32743,8870,47465,91671,103606,1044,81751,4009,1624,5298,4195,113,34336,6316,178907,93838,76127,71484,90647,95761,3938,8537,52867,6658,2962,6419,8731,166526,5245,1325,77364,5839,26629,6078,60072,73664,8855,4108,2255,4957,861,1825,2946,93498,4682,2868,109578,2435,110453,52975,3939,5941,2748,55190,6652,148652,52644,6798,3048,700,4527,26365,152173,142448,4313,46967,5423,59103,53972
epoch_75,uid_21453,6723,8870,32743,103606,3934,1044,81751,47465,5298,4009,8731,76127,34336,90647,113,6316,3938,101285,4195,178907,5245,52867,6658,71484,77364,6056,93838,95761,6078,2962,26629,166526,8537,52644,1325,2868,4682,60072,6419,4957,59103,55190,162594,861,1825,2255,6652,4108,2946,8855,5941,73664,2435,109578,93498,142448,110453,5423,3048,52975,700,4313,5290,3939,6798,1670,148652,7364,152173,3490
epoch_75,uid_229622,8870,103606,47465,81751,139747,1044,5298,90647,178907,4009,76127,101285,34336,113,8731,4195,6316,6658,2962,166526,8537,95761,6078,6419,71484,5245,93838,1325,4108,52867,8855,1825,4682,4957,861,73664,5839,55190,2435,2868,2946,60072,87785,6056,52975,109578,2748,26629,6652,5941,142448,2255,46967,1788,152173,110453,5423,59103,3048,4313,93498,7364,52644,1670,148652,3490,3546,700,151739,89074
epoch_75,uid_167368,103606,47465,1044,6419,113,34336,4108,90647,93838,6658,58295,55190,52867,2946,178907,26629,1325,4009,36397,2748,2435,26365,59103,3490,95761,73664,152173,60072,93498,1670,271,2933,4313,6078,142448,1788,51709,166526,861,7364,1003,4527,2689,8855,2255,46967,2962,120637,2566,151739,71484,5361,109578,148652,77421,52975,3403,4682,89074,1825,7229,70708,3103,3729,149,472,2979,53972,295,2868
epoch_75,uid_21772,32743,4207,47465,1044,8870,103606,81751,4009,1624,3938,566,5245,6316,76127,6419,34336,52867,77364,71484,90647,8731,72998,113,178907,60072,1825,166526,861,4682,8855,4108,162594,3496,52975,3048,2868,6658,6078,52644,2255,4654,2435,2748,4313,5941,148652,5290,73664,6798,110453,2946,26629,59103,2962,55190,93498,26365,152173,109578,1670,3490,6652,142448,105653,5423,163985,3403,53972,140928,3939
epoch_75,uid_176555,6723,81751,103606,1044,4009,139747,4207,34336,178907,6316,52867,26629,136542,4682,4514,47465,52644,8537,6658,93838,1325,90647,166526,2962,72998,142448,97742,1825,110453,113,7364,2748,861,3300,6798,109578,5423,101285,59103,76127,6718,4313,3048,6078,6319,4108,71484,55190,5361,2255,801,2946,2435,60072,77364,89074,93498,271,26365,73664,46967,3546,51709,1670,5941,151739,1003,8855,148652,3403
epoch_75,uid_166868,2672,103606,91671,3449,3934,7208,71542,6056,1044,1825,4009,81751,26629,2962,101285,106487,6723,51698,178907,4108,5276,162594,2255,5941,34336,52867,6658,89074,2868,109578,8855,110453,90,97742,4682,2283,55190,2566,4652,3663,5109,151739,26365,108188,71484,3665,3939,4957,5298,861,7364,1003,389,52975,73664,90647,93498,6798,2979,76127,2110,386,3893,180497,5245,77421,3048,95761,59103,36397
epoch_76,uid_128088,2836,3591,94070,8978,198,122918,118696,80860,99470,5476,54272,4727,8839,45662,1686,348,46959,5655,3941,6800,2399,8911,875,144976,90914,2311,61075,2860,8623,1613,3213,3919,139120,105769,7151,86298,504,6612,4121,60503,72731,133281,6476,67867,4466,116413,34,168712,90738,63189,182,56,152091,4118,3042,68932,2560,43419,61986,3786,103228,6798,70567,170827,1083,3040,4898,4087,95067,169984
epoch_76,uid_267455,2836,3591,122918,96751,94070,5476,159193,104337,2979,875,80860,8839,46959,67867,66385,2311,45662,144976,6057,3919,90914,1582,72731,56,106696,6800,101739,4087,8623,3213,2933,169984,5655,1686,86298,87105,2158,43419,5415,82767,116413,67429,152091,1597,1370,101761,8911,7229,34334,59594,139120,7050,4118,70,70567,62113,115170,68932,31785,31156,7151,133281,6592,4849,90738,6476,2860,4727,88356,136598
epoch_76,uid_73381,2836,3591,122918,94070,299,159193,5476,80860,91535,54272,4087,99470,6057,8839,4267,2979,875,104337,72731,66385,348,144976,6800,45662,46959,1582,4284,3213,2399,56,3945,105653,5655,1597,7988,8623,86298,5415,3596,4947,136598,4118,101739,115170,2311,3042,2158,182,1018,95744,34162,60503,2865,62113,82767,7151,43419,6204,67867,3490,65037,8911,93270,8502,504,2566,95067,3919,6476,4727
epoch_76,uid_117628,2836,3591,122918,94070,96751,5476,159193,91535,80860,2110,875,348,104337,46959,8839,99470,6057,66385,4087,2399,144976,2979,45662,72731,155820,32589,2311,3945,6800,4947,4284,1582,101739,3596,2477,56,67867,3042,5655,86298,62113,3103,3213,60503,95067,105653,504,4118,3919,2306,5415,1432,93270,2933,115170,1597,8623,4849,8502,136598,43419,2158,182,82767,2865,6204,7541,6592,75983,3490
epoch_76,uid_21453,2836,3591,122918,94070,96751,5476,159193,91535,80860,2110,348,875,8839,2399,99470,104337,46959,6057,2979,66385,4087,144976,72731,155820,45662,32589,2311,4284,6800,4947,3945,56,3596,2477,1582,101739,4118,3042,86298,115170,95067,60503,3213,3103,5415,62113,67867,5655,1597,105653,2933,1432,8502,93270,2306,2158,136598,169984,82767,8623,6204,182,75983,3919,2865,4849,90738,65037,3786,3403
epoch_76,uid_229622,2836,3591,122918,94070,96751,131092,159193,5476,80860,91535,8839,348,2110,875,99470,104337,46959,144976,6057,2979,2399,72731,66385,32589,4087,3945,45662,56,2311,6800,4284,67867,3596,2477,1582,4947,101739,3939,3042,4118,2933,5415,3103,110730,86298,62113,3213,5655,95067,60503,82767,115170,1432,504,6204,8623,1597,182,93270,65037,139385,6592,2158,136598,106696,43419,67429,7541,6884,2306
epoch_76,uid_167368,2836,122918,3591,94070,5476,66385,46959,8839,2399,875,80860,101739,104337,99470,2110,4087,101761,144976,2311,3919,85572,6057,182,62113,1597,60503,5415,45662,4849,67867,4947,56,5655,72731,387,61075,127108,95067,1582,4284,6800,3213,82767,86298,3042,31785,116413,90914,90738,67429,2158,93270,106696,3786,582,43419,109483,1370,1083,75983,1593,6476,162322,4118,59594,65037,6592,8623,4466,7151
epoch_76,uid_21772,2836,3591,122918,94070,5476,159193,80860,299,91535,2110,348,66385,167546,85572,4087,2979,2399,46959,104337,8839,99470,2477,875,6057,32589,4284,45662,144976,4118,72731,155820,4947,6800,101739,5655,3042,82767,86298,2311,182,62113,3919,67867,1582,115170,3103,95067,504,2158,43419,8502,60503,162322,7541,2933,56,75983,2306,104245,5415,106696,8623,3213,139120,136598,90914,6592,6928,87105,2865
epoch_76,uid_176555,2836,3591,96751,122918,94070,2110,3448,80860,5476,46959,2979,91535,159193,99470,144976,4947,155820,6057,2311,8839,3939,101739,4087,2477,66385,875,3930,5879,45662,43419,32589,4118,60503,4284,6800,3213,67867,90738,54331,6204,1432,2911,139120,169984,2933,116413,136598,90914,8623,115170,182,62113,2865,3596,5655,1582,6884,72731,105755,7151,95067,86815,3490,618,2158,43912,105769,67429,3919,8502
epoch_76,uid_166868,3591,122918,94070,80860,91535,8839,5476,104337,95670,4087,6057,47465,1597,87785,46959,875,159193,127108,6800,131092,1582,2946,45662,4118,99470,348,144976,2311,3786,4284,136598,66385,54272,4267,4947,93270,90738,136542,32589,6316,2865,2399,4849,2306,115170,2158,5482,56,6592,5323,105755,92422,86815,5415,72731,5655,1018,4769,2477,3042,8623,65037,105653,52644,368,116413,95067,4898,3213,6204
epoch_77,uid_128088,27833,3099,4685,2681,139385,162322,2689,8807,6352,138208,93270,4929,2792,6039,32019,6879,105755,3546,62113,73929,1554,26463,4012,4808,499,4313,5497,144734,1660,4714,67408,7827,1620,25886,72605,362,6166,163985,2356,88515,175661,32213,5250,51569,4092,1593,3936,1130,53466,4216,6992,6260,27152,3102,107702,6928,76130,82767,56508,62733,1507,6967,4705,5361,32170,47518,87975,4250,5560,1329
epoch_77,uid_267455,8807,3300,32019,4898,2681,6879,7743,4685,33679,73929,93270,71248,1593,144734,1554,2792,4705,4929,138208,6166,26322,32170,151739,5346,6039,6414,2079,51709,86815,7827,95201,2356,25886,362,72605,162578,6744,2165,89862,4012,2145,2236,1816,55284,4714,539,54004,5816,70697,499,4216,25963,5250,4808,3183,5497,88515,26693,52443,3102,53466,161956,30894,3966,5560,754,6967,183421,1353,32383
epoch_77,uid_73381,3099,32019,5980,4685,6352,7743,144734,4898,8807,6879,4086,2689,3300,67408,73929,95201,169984,33679,104245,362,4929,59594,151739,2681,4808,271,68932,4705,2792,2860,1593,88515,4714,6414,5346,7827,6744,138208,6166,1554,67429,6039,87105,499,26322,3183,4527,45440,1427,3102,55284,2911,53466,4313,3966,129428,1329,51709,787,2236,1507,6592,2079,118354,101761,7229,109483,2933,54004,89190
epoch_77,uid_117628,3099,4954,139385,105769,3546,32019,3300,4898,7743,8807,2689,4685,6879,1018,6352,5980,169984,71248,2681,4086,33679,4929,67408,73929,271,105755,1593,151739,104245,144734,362,32170,59594,162322,2792,95201,7827,4705,67429,5346,2566,4039,138208,105519,2781,1554,68932,51709,4714,6166,499,6039,5290,3684,2860,149,32213,6414,1507,89190,95744,1670,89862,88515,4808,2560,109483,105248,129428,3102
epoch_77,uid_21453,3099,4954,105769,6966,3546,32019,6879,8807,3300,2689,1018,6352,7743,4898,4685,2681,1660,5980,4086,71248,73929,4929,67408,33679,151739,271,1593,144734,104245,362,26365,95201,2792,105755,59594,5346,32170,162322,7827,67429,105519,2566,2781,4705,1554,4039,4714,6039,7541,32213,4808,138208,68932,51709,4527,6166,2860,6414,2560,499,88515,95744,129428,89862,2236,2911,89190,149,1507,7229
epoch_77,uid_229622,3099,4954,105769,32019,6966,8807,3300,7743,6352,6879,2689,4898,4685,5980,1660,2681,71248,144734,4086,4929,271,169984,67408,105755,73929,33679,75983,32170,59594,104245,1593,4705,5346,362,6166,95201,4039,26365,1554,2792,105519,7827,2781,499,162322,2566,6039,6414,138208,32213,4527,68932,2560,89190,149,88515,8502,2865,4714,51709,87105,109483,4808,53466,3684,95744,1507,89862,26322,2860
epoch_77,uid_167368,32019,8807,6966,4685,3546,4898,5980,6879,1554,5346,144734,3684,67408,6352,7743,2792,2781,6204,2681,33679,504,105755,4705,95201,73929,138208,6166,169984,2079,4929,2560,162578,2236,2860,32170,4216,52443,88515,499,89190,95744,6414,53466,1507,6039,362,72605,2165,26322,4808,59421,5497,32383,166918,3936,26693,161956,118354,68932,54612,2356,4714,89862,86815,7050,3102,74582,806,85213,70697
epoch_77,uid_21772,3099,4954,105769,3546,7743,2689,32019,4898,3300,6879,4685,8807,2681,5980,169984,71248,6352,4929,67408,271,1593,73929,33679,6204,144734,105755,4086,32170,95201,151739,5346,105519,2792,88515,362,6039,4039,2566,32213,1554,67429,138208,4705,68932,2781,7827,59594,2560,6166,4808,93270,105248,4527,4714,95744,51709,3684,4216,6414,129428,26322,2860,2236,89862,89190,499,53466,164,109483,5497
epoch_77,uid_176555,3099,8807,7743,4898,32019,27266,5980,6879,6966,71248,5346,2792,6352,2689,4685,1593,144734,2681,93270,104245,4929,32170,2781,1554,3042,53466,138208,95201,87105,499,1507,68932,67408,162322,2860,73929,89190,6414,95744,6039,162578,4705,1329,4216,25886,5497,3102,82767,6166,72605,4714,4623,164,129428,7050,4527,2566,107702,5250,4808,2079,3183,3684,106696,7827,6992,787,2236,1353,5404
epoch_77,uid_166868,6352,71248,3099,105769,4086,75983,2748,6879,4685,3300,1329,2681,3546,5980,6966,7743,169984,1670,144734,142448,33679,4808,4929,2435,271,362,95201,68932,62113,138208,1620,499,5560,149,3102,8807,2689,2792,787,162322,7541,32170,3596,148652,7827,8919,7229,6744,4705,4092,67408,59594,4714,3183,2860,1593,146656,6039,2781,104245,89190,25886,109483,95375,4623,73929,53466,88515,6652,67429
epoch_78,uid_128088,4696,5266,2236,671,86835,3163,6936,1432,55284,50804,4000,5065,25959,82244,116411,5306,2911,635,101761,74795,115170,5957,6754,3174,4360,95375,1846,387,162738,55726,8919,4516,78703,1788,627,84613,2158,3633,7646,74582,117529,109483,34334,88932,31156,295,70708,6000,155509,162578,87105,46967,4722,2145,58295,92422,5346,112497,107017,3141,96693,71325,4849,7050,132660,4900,6769,6744,1816,32383
epoch_78,uid_267455,6936,671,5065,5266,5443,116411,89470,94777,3141,4092,61986,1329,117529,168712,74795,25959,85213,3633,5306,4360,8919,8369,1507,107702,86059,26403,55726,7045,4000,26463,87975,155509,39369,627,295,104861,613,4865,6769,5404,3943,84613,4483,2846,1846,82244,4900,86835,4722,3068,103596,635,5258,168418,4516,112497,5296,65037,92422,8371,96693,34162,27152,34,39400,162738,114246,8905,44828,4623
epoch_78,uid_73381,4696,6936,26717,89470,50804,671,5266,90738,5065,31156,3141,116411,421,4360,94777,3633,90914,635,70708,25959,74795,61986,78703,4092,627,34334,163985,94323,82244,72605,55726,4628,112497,117529,1770,86835,85213,26463,4900,106696,5081,4216,6769,4849,84613,139120,7050,5306,46967,6810,58295,6000,155509,4623,3139,2034,152091,613,116413,107702,2781,74582,4516,5258,26403,2145,1846,3068,295,86815
epoch_78,uid_117628,6936,4696,5443,26717,2236,671,5266,27134,89470,70708,90738,2911,6744,801,5065,50804,163985,3141,421,116411,94777,1788,90914,74795,4092,4360,78703,31156,387,3633,155509,25959,635,117529,7364,55726,120637,72605,61986,87105,85213,6476,58295,74582,89074,39369,5081,627,94323,82244,55284,34334,54612,4900,5306,107702,77421,84613,2034,4516,1329,8369,2145,8919,3068,2482,26463,139120,6769,613
epoch_78,uid_21453,6936,4696,26717,5443,5266,671,27134,50804,70708,3141,6744,801,89470,94777,5065,163985,421,90914,1788,116411,31156,387,4360,4092,74795,3633,4478,25959,78703,635,44397,117529,55726,61986,155509,120637,87105,72605,6476,58295,85213,82244,627,46967,1329,39369,34334,89759,5081,5306,2482,43419,4900,107702,89074,77421,74582,8369,26463,55284,84613,8919,2034,2145,1846,4722,94323,5361,32383,116413
epoch_78,uid_229622,6936,4696,5443,2236,671,89470,5266,70708,27134,5065,90738,3141,801,2911,163985,94777,50804,6744,421,74795,116411,90914,4092,635,31156,387,4849,4360,78703,61986,3633,4478,25959,6798,120637,55726,155509,85213,72605,58295,627,6476,117529,82244,5306,2482,94323,5081,74582,55284,4900,8919,107702,4722,8369,89759,34334,39369,1609,77421,25886,32383,4865,2034,54612,2145,84613,26463,7229,3068
epoch_78,uid_167368,6936,4696,5443,3141,5266,2911,89470,4478,5065,4360,31156,50804,671,6744,155509,421,55726,115170,117529,4092,61986,5081,74795,627,1329,3633,116411,3943,39369,82244,2145,1816,635,129428,8919,34334,25959,26463,4483,5296,6000,6798,1609,84613,5306,95375,4628,1846,105248,2034,3966,86059,1770,4722,8369,45062,3068,104841,5404,613,139120,152091,4900,4865,8911,25886,8371,112497,4000,55284
epoch_78,uid_21772,6936,4696,5443,5025,5266,89470,2911,27134,3141,50804,6744,70708,671,90738,94777,5065,1788,421,31156,6754,116411,4092,801,4478,3633,117529,7364,4360,74795,44397,387,55726,155509,120637,1507,85213,77421,5081,25959,61986,1329,46967,58295,34334,4849,4900,6476,39369,72605,26463,82244,94323,635,89074,5306,7050,8369,3943,4722,74582,627,2145,116413,3068,295,107702,3183,3102,55284,8919
epoch_78,uid_176555,6936,4696,26717,5443,5065,163985,116411,82244,671,421,50804,89470,56,5266,94777,4360,31156,3633,25959,6744,6754,3141,70708,5306,74795,6476,78703,613,61986,4900,85213,26463,8371,4849,4478,120637,87975,7229,627,55726,86835,4000,94323,6000,4092,635,5081,58295,1788,8919,8905,387,3068,1770,4483,4722,2145,3966,4035,155509,104841,8369,4628,4865,88515,39369,4403,55284,152091,32383
epoch_78,uid_166868,5443,4696,6936,5065,117529,3941,671,1788,5266,801,26717,89470,5423,74795,3141,94777,627,1432,90914,116411,2911,50804,70708,182,6000,95744,39369,163985,4527,82767,1770,82244,61986,92335,55726,4516,4360,4900,78703,3490,32383,55284,3966,72605,6769,25959,613,7646,5816,421,106696,4865,54612,69140,31156,120637,295,43419,5306,8371,86298,3919,3139,2034,46967,103596,95207,67867,1554,155509
epoch_79,uid_128088,50851,89074,3729,754,8369,2781,219,55732,92665,31042,49793,140928,45062,1770,3684,86059,44828,6592,4035,26403,4483,41573,5296,92335,39369,86815,52443,5310,1597,5999,31785,3459,51709,104861,2079,8785,89862,1335,8620,100302,1370,166918,7707,2112,31923,597,85020,5415,161634,3928,62439,30894,103299,51939,278,64032,45503,103596,3387,799,2964,104841,55946,130520,113278,90916,106489,50162,1275,4077
epoch_79,uid_267455,3893,219,3040,50851,1770,49793,8620,55732,5310,103299,85020,31042,45062,31923,55946,43912,787,170827,4466,92665,8785,597,130520,472,3886,53921,3459,1335,166918,4035,8527,1275,64032,54075,5999,6000,92335,62439,3928,100302,41573,1341,33036,140523,7707,2833,74450,278,90890,4090,806,5771,6992,3370,4628,51569,30883,61071,106489,2964,161634,3936,4176,113278,4535,4965,80880,76317,27751,42007
