,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20,top_21,top_22,top_23,top_24,top_25,top_26,top_27,top_28,top_29,top_30,top_31,top_32,top_33,top_34,top_35,top_36,top_37,top_38,top_39,top_40,top_41,top_42,top_43,top_44,top_45,top_46,top_47,top_48,top_49,top_50,top_51,top_52,top_53,top_54,top_55,top_56,top_57,top_58,top_59,top_60,top_61,top_62,top_63,top_64,top_65,top_66,top_67,top_68,top_69,top_70
epoch_75,uid_75400,55577,6002,2439,715,7450,8644,5296,511,45440,161,5879,89759,2672,5560,31042,103596,94070,5248,70599,72605,8919,2622,78703,129428,2435,176419,449,4849,122898,93805,95201,116413,1329,162738,5999,26463,89190,45722,681,202,3183,6889,78209,38294,40,3966,775,2114,472,26322,6966,30894,2846,112868,2017,55284,61361,112497,4814,1472,1686,161634,1816,2293,94323,88515,89074,219,504,43912
epoch_75,uid_1049,26444,2439,45499,55577,2236,299,45440,6002,5296,90647,176419,72731,6548,47465,70599,5560,89759,1613,2435,2622,5980,7450,2911,1012,27788,101739,78703,3081,86298,166918,715,89862,78209,67429,4714,61361,1670,65037,5694,8919,511,61986,813,2933,161,129428,87975,43419,94070,107702,138208,89190,8117,144734,835,73929,44397,5391,33451,705,3034,1614,65612,34523,113,3103,1018,53921,3040,7949
epoch_75,uid_112436,2236,2439,5560,55577,3210,122898,4722,84613,78209,183421,61361,176419,67867,3966,5248,63189,86298,55732,715,6524,26693,2637,26322,58655,614,5046,31042,3034,170875,186587,43912,92335,86835,70599,7362,5065,4293,34323,67408,52712,61986,1825,6944,202,39400,5879,347,421,1408,74111,51569,1788,3068,2681,155509,8477,2371,100579,5925,70708,26303,42007,4478,26463,71248,71484,804,55284,2146,2017
epoch_75,uid_150562,2439,6002,55577,161,26444,5560,2622,5296,78703,1613,166918,2435,1670,8644,62434,26322,70599,8919,4814,5443,7450,4502,72605,95201,176419,89759,511,87975,3210,90647,3966,45517,78209,73929,5391,183421,96693,65037,813,72731,835,26463,61361,88515,86298,47465,182,7229,44397,3211,8364,74139,93805,5294,91972,2846,34323,3103,8864,144734,55284,1816,1788,5248,4900,84613,162738,4087,715,129428
epoch_75,uid_214234,2439,45499,26444,55577,62434,6002,45440,70599,2236,90647,4259,7050,5296,89759,72731,47465,171765,5560,2622,101739,54331,176419,78703,2839,67429,5980,161,2435,7450,1613,2911,89862,8919,118997,86298,61361,449,129428,4284,107702,8117,135133,90738,813,182,715,166918,8864,511,78209,2933,3272,4767,73929,27788,7949,4002,8502,56,3081,34523,230,3040,582,65612,55284,146656,7988,72605,3183
epoch_75,uid_238979,2439,45499,55577,26444,299,2236,6002,45440,5296,6548,4259,90647,7050,47465,5560,89759,70599,7450,72731,7373,78703,176419,715,5980,2622,101739,1670,54331,1012,4714,118997,77421,1613,511,2839,61361,2435,65037,89862,166918,161,2911,8919,3081,813,27788,107702,86298,2933,129428,67429,87975,78209,1018,61986,89190,3943,44397,34523,138208,295,146656,65612,144734,33451,3040,6414,90738,4009,73929
epoch_75,uid_101768,26444,55577,2236,2439,45440,6002,5296,78703,72731,176419,89759,7450,3926,70599,1613,129428,5560,3081,2622,78209,65037,27788,715,2435,182,89753,93805,61361,295,1670,94070,161,103299,4176,511,4714,166918,44397,107702,86298,2911,146656,4087,101739,144734,1770,26365,3103,3210,2165,89862,4502,835,5443,30894,1756,813,2839,2933,61986,138208,3183,7949,4002,87869,56,72605,775,142448,5248
epoch_75,uid_82109,26444,2439,55577,45440,78703,5296,176419,5560,715,6548,1613,7450,166918,4714,27788,2566,6002,161,101739,3034,2435,65037,4808,2622,835,162738,93805,36397,5443,86298,144734,5065,44397,70599,78209,8785,89190,4002,61361,5879,182,4176,2672,5294,7065,1285,183421,8919,3081,3141,89759,103299,88248,3210,73929,7012,163985,26322,1329,84613,161634,4012,1788,40,55284,25886,67867,50162,53921,4478
epoch_75,uid_20804,2439,45499,26444,55577,2236,45440,6002,5296,47465,70599,4259,5560,176419,78703,5980,1613,1012,89759,7450,715,2622,2435,1670,65037,54331,101739,4714,3081,511,27788,3943,166918,6612,161,61361,67429,78209,813,89862,2911,129428,61986,89190,2933,107702,86298,271,2839,8919,44397,34523,138208,56,69140,1018,4009,295,7065,65612,3183,3103,5391,67867,146656,144734,5476,14,4176,73929,4502
epoch_76,uid_128088,93363,88356,5415,4849,87869,84954,1660,4000,30894,142448,806,116413,61075,2763,34523,41573,178907,106489,775,2293,72165,59421,163985,1846,4682,2238,1604,3544,69757,4628,115877,85020,2911,179817,56,4466,25963,5081,103299,2652,861,2158,5404,6992,175661,2933,45186,100302,139120,6039,2477,5065,347,7065,7373,133195,138208,61986,339,92335,407,681,105755,43912,45662,6768,3103,162578,4769,170875
epoch_76,uid_267455,93363,88356,1507,4087,30883,5574,103228,1660,45062,51709,85020,347,5415,43912,2158,105755,1609,1341,41573,57534,42422,2136,4769,3980,6524,179817,112497,92335,4035,6768,3941,168344,8864,4628,6039,6260,1846,45186,4000,3544,170787,449,30894,74,6764,133195,2238,161634,93805,2410,46967,5081,4019,5467,63189,162578,62439,168712,175661,139120,8369,4866,407,62999,5065,25886,3648,339,2763,1604
epoch_76,uid_73381,93363,87869,88356,127108,1507,5415,1472,4849,163985,67193,347,2833,7229,1660,41573,142448,33451,5404,105519,5476,4682,59421,144734,7988,116413,51709,40,45062,85020,295,3980,5099,4087,118354,4000,5443,2409,1604,3941,681,3684,72165,14,138208,4769,89074,3544,88248,51569,30883,4628,30894,3370,1846,5294,45186,6768,5306,2136,3648,46959,25963,4250,1994,5065,4814,43912,2238,7065,2158
epoch_76,uid_117628,93363,88356,127108,1472,5574,1507,163985,4849,4009,7949,84954,105519,1660,7229,96737,1609,4087,5415,2833,347,51709,85020,59421,3684,41573,45062,3250,14,162738,96693,4769,142448,5099,4628,4250,5306,2158,46959,3980,43912,6768,72165,5476,3459,65612,681,120637,5443,144734,30894,30883,103228,57534,4814,2409,89074,40,6966,5383,1341,1846,100302,5310,3183,74,5039,6414,103596,178907,92335
epoch_76,uid_21453,93363,127108,88356,87869,1472,5574,1507,163985,4849,105519,84954,1609,5415,5404,1660,7229,2833,4087,347,96737,85020,59421,41573,142448,162738,51709,4250,3684,72165,5099,3980,5443,3459,4769,2158,4628,45062,96693,144734,6768,30894,14,681,5306,46959,30883,5391,5476,146656,120637,103228,105248,1604,1846,65612,106487,6966,89074,3183,178907,4682,40,74,25963,5383,103596,2238,43912,2409,57534
epoch_76,uid_229622,93363,88356,127108,1472,87869,1507,4009,4849,5574,105519,1660,2833,4087,84954,5099,347,59421,85020,3684,5415,72165,162738,142448,4250,5306,41573,51709,3980,681,4628,5443,1609,30883,3250,8502,4769,5476,6768,30894,43912,14,3459,2158,96693,144734,129428,45062,105248,2136,1604,5383,46959,74,65612,3211,3183,1846,106487,103596,40,2652,6966,1341,4814,2238,57534,1408,25963,2409,51569
epoch_76,uid_167368,93363,88356,1472,105519,1507,1609,5415,4849,41573,59421,84954,4087,5574,1660,85020,2833,2158,6768,25963,3684,4250,45062,6039,3980,4769,57534,162738,8502,51709,96737,43912,30883,1408,106487,5391,4000,2409,5099,100302,1846,1341,92335,170787,45186,2763,69757,40,30894,96693,168344,72165,2652,139120,5081,86298,45662,2165,2410,681,168712,90916,161634,775,8864,3544,105755,4866,2255,2136,1604
epoch_76,uid_21772,93363,127108,88356,5574,1472,1507,4009,105519,4849,4250,2833,41573,4087,84954,1660,85020,51709,4628,5415,59421,3684,347,72165,5099,144734,3250,14,96693,142448,4769,105248,30894,681,82244,3980,30883,5443,45062,40,1408,6414,2136,1846,89074,45186,168344,46959,6768,2158,43912,25963,103228,57534,39369,3211,1341,2409,51569,92335,84696,3403,4036,1994,178907,5476,105755,1680,103596,3183,5294
epoch_76,uid_176555,93363,88356,127108,4849,59421,1507,4087,5415,1472,105519,67193,1660,163985,5404,347,142448,51709,84954,5476,6768,4250,3793,82244,46959,85020,3684,2158,7229,4000,100302,106487,103228,4722,5443,34323,681,5306,4769,1680,3980,2763,4808,2652,96737,30883,45062,175661,4628,14,2410,5099,51569,1408,72165,2255,139120,1846,8601,2409,133281,25886,1604,57534,5294,45662,41573,133195,449,6039,43912
epoch_76,uid_166868,88356,93363,7743,127108,1507,87869,4849,5415,2839,1472,106487,7988,787,1660,84954,30894,681,122898,116413,5443,33451,45062,3370,3793,2238,1604,8620,40,775,4769,339,41573,106489,45186,32019,59421,5404,5039,5065,51709,4628,4866,7229,88248,115877,4250,2158,133195,73929,8601,14,25886,4808,5081,582,51569,103596,43912,61075,3941,2409,85020,72165,144734,347,4118,105519,4814,3966,6992
epoch_76,uid_51695,93363,127108,88356,7949,1472,105519,295,5574,4087,4849,1507,84954,3684,96737,7229,30883,59421,162738,89074,72165,5306,4250,1660,85020,14,4769,51709,1609,681,65612,120637,347,3250,8502,3980,2987,5476,5391,6414,96693,45062,5099,179817,5443,146656,112497,57534,6768,129428,4036,41573,5415,4628,144734,1341,100302,30894,103299,25963,45186,2158,1408,105248,43912,170787,3183,1756,42422,51569,178907
epoch_76,uid_282217,93363,88356,127108,5574,1472,1507,5404,4849,787,144734,2409,1660,4360,51569,3980,105519,59421,681,5443,74,2435,84954,4087,45062,2238,1604,4769,85020,120637,5099,14,162738,775,45361,835,1609,3211,122898,3941,2933,3370,89862,65612,7229,163985,4714,235,43912,2833,4808,3544,2652,40,118354,106487,861,2763,4000,41573,2410,6768,4866,2158,72165,1329,82244,30883,103596,62999,6039
epoch_76,uid_188391,93363,88356,127108,87869,1507,4849,5574,1472,163985,7988,1660,1609,105519,5415,84954,5404,7229,2833,41573,59421,347,85020,5443,30894,4087,51709,4628,3684,65612,138208,5099,681,14,4250,4769,106487,96693,45062,61075,6768,5476,8502,162738,5306,120637,2158,46959,43912,5039,142448,3250,40,72165,3980,1604,74,82244,6966,146656,3370,2136,178907,92335,2409,30883,103228,5310,2238,45186,105248
epoch_76,uid_246431,93363,88356,127108,1507,1472,5574,4849,4009,295,105519,7949,84954,7229,2293,347,1660,85020,4087,5404,51709,59421,5415,5443,7988,45062,3980,107702,5306,4000,2833,3684,1846,72165,142448,4250,89074,30894,41573,5099,146656,74,144734,5476,30883,14,4682,2158,4036,120637,162738,4808,69757,2763,4769,25963,96693,4628,3941,179817,4814,39369,775,57534,861,46959,40,105248,6768,2409,88248
epoch_76,uid_92775,93363,88356,127108,1507,1472,5574,4009,163985,4849,3793,1609,105519,84954,2833,7949,7229,1660,5415,5404,59421,4087,2293,51709,85020,3684,41573,142448,5443,3250,14,4628,96693,4250,5099,45062,4769,681,3980,144734,6768,5476,3459,65612,2158,162738,30883,46959,72165,106487,5306,103228,30894,120637,45186,40,43912,178907,4814,2409,89074,5039,2238,105248,5768,57534,6966,92335,4682,1846,2652
epoch_76,uid_221239,93363,88356,127108,1472,163985,1507,4849,4009,7949,105519,26365,59421,84954,1660,1609,4087,7229,5574,2833,347,3980,5443,4250,3684,5306,72165,681,85020,5415,34523,51709,41573,2158,14,4769,45062,2410,4628,5099,142448,96693,1018,65612,1341,5476,106487,1846,40,30883,25963,6414,1408,6768,2409,407,4808,103228,3370,100302,4814,5383,69757,103596,43912,51569,57534,45662,120637,30894,2238
epoch_76,uid_148267,93363,88356,127108,4849,1507,87869,5574,4009,163985,1472,84954,1660,105519,5404,5443,7988,61075,3793,5415,4250,51709,5476,41573,138208,4087,681,2833,72165,7229,30894,347,4118,59421,85020,7949,1846,14,2238,5099,2158,4628,45062,120637,4769,6768,144734,3980,3684,142448,40,30883,5039,3250,33451,2763,178907,1604,3370,2652,106487,45186,5081,69757,2410,775,2409,25963,57534,26693,4808
epoch_76,uid_26118,93363,142448,3370,115877,51709,45662,1507,87869,1472,144734,179817,27788,45440,3980,3941,31156,681,26303,3034,5476,6039,33451,5404,133281,4535,90916,162578,4466,41573,8919,88356,2238,72165,41,59421,4628,14,30883,114246,100302,31685,6936,347,103228,5803,175661,111113,806,6414,61075,2652,6764,4769,1660,8527,163985,2136,133195,813,3544,1680,5258,170787,157340,69140,168712,2410,51937,3684,57534
epoch_76,uid_175652,93363,88356,127108,1472,5574,1660,1507,4849,163985,3684,754,84954,105519,85020,7949,1609,4769,7229,2833,4087,41573,59421,5099,5415,45062,3250,51709,30894,14,347,120637,4250,6768,4628,3980,1756,56,142448,4036,100302,72165,4814,25886,4682,5306,105248,146656,681,3211,2409,89074,43912,40,5476,3183,3459,51569,6414,2158,5391,1018,30883,4722,39369,5065,5443,6966,3941,46959,103228
epoch_76,uid_120855,2978,1017,2835,7646,1993,179817,5294,4152,5248,5246,5226,1507,4997,1349,3709,3716,51709,2079,896,891,3936,54785,55080,55726,114552,4819,111113,4756,88405,89190,3857,302,7340,93363,41,2752,5467,5970,5592,5574,6600,71460,54768,3058,703,3163,25963,4496,422,352,2011,44815,63131,3358,5506,50162,2398,667,70663,1441,4233,4770,2101,5874,6319,72601,2527,2962,25900,2112
epoch_76,uid_99370,88356,127108,7229,1507,5479,5574,347,1472,84954,4009,163985,5415,4849,4628,4087,295,5443,61075,1660,85020,105519,51709,107702,59421,4769,5306,2833,6768,4250,3370,138208,106487,2409,5065,72165,700,144734,30894,4814,1680,681,41573,69757,45062,46959,30883,170787,122898,96693,4000,40,39369,2238,4118,3980,34323,6414,57534,5476,2158,120637,235,178907,51569,2652,1670,3684,5099,2763,3544
epoch_76,uid_117610,130634,103228,7313,5506,67734,2101,64030,67197,70183,106489,74450,60503,510,6193,452,7094,53435,92422,5102,117590,5450,1516,48520,2031,25795,33499,79796,100408,57873,72982,3936,2913,4090,3579,641,429,61697,40614,3928,2634,2662,3643,6611,4187,667,6820,72261,671,5636,210,842,3934,3948,202,2398,3572,5610,3857,4565,2205,135518,106696,117529,50802,7375,62137,71460,91470,5041,4818
epoch_76,uid_265869,93363,88356,127108,1507,1472,87869,4009,5574,4849,7988,7229,163985,4769,84954,754,51709,1609,41573,2158,105519,1660,2833,85020,5415,347,96693,4628,4087,5404,30894,59421,6768,5443,8502,5476,3980,106487,72165,3684,2238,681,120637,43912,5306,142448,46959,3459,40,89074,4250,57534,92335,45062,775,2652,3211,6966,30883,6414,103228,65612,5768,25886,3370,339,2409,51569,100302,5383,179817
epoch_76,uid_199247,34334,57534,4866,4535,26303,111113,302,8527,5970,4898,179817,2238,170787,1660,61250,55250,219,130634,106489,4628,4152,14,6523,2410,3928,3544,89480,155509,91485,55732,2962,8807,133195,49793,4035,71484,113378,6810,3886,3591,2937,106696,62999,4681,88932,6641,4349,53972,1994,647,75805,170939,39400,101283,95207,90916,7005,2205,352,42007,44828,3728,3774,86835,117590,3877,4756,5693,37626,78774
epoch_76,uid_128947,93363,127108,88356,7949,1472,4849,5306,105519,84954,5415,1507,4769,5574,122898,4087,72165,170787,3459,4000,41573,51709,96737,7229,45062,59421,85020,1670,504,5443,1609,1660,2763,74,57534,82244,6039,144734,168344,6966,1846,6414,347,681,120637,30883,133195,3684,5065,6936,4628,103228,3941,30894,3183,34323,2158,6260,105755,4866,45186,775,5476,3980,1341,175661,835,6768,407,6319,4250
epoch_76,uid_194844,93363,2763,45720,5415,144734,1329,4808,6039,59421,5404,347,3966,4866,5879,106487,1846,3941,51709,103228,118354,6884,72165,98809,1660,4682,39369,1427,179817,3544,1604,6764,5258,43,57534,88356,2238,3980,5803,84954,4849,69757,170787,681,64969,219,4722,55726,80846,4769,6768,78209,7005,1408,41573,715,45662,40,55250,105519,30883,2477,133195,4535,3886,106489,178907,72731,2846,168712,103299
epoch_76,uid_58100,93363,127108,88356,163985,1472,105519,1507,4009,5574,7949,4849,754,4087,84954,1660,347,85020,96737,2833,4250,51709,3684,4628,59421,1018,1609,41573,162738,5099,96693,3250,142448,46959,681,5306,3980,45062,4769,5443,120637,72165,2158,82244,1341,6768,5415,65612,6414,103228,43912,2136,144734,30894,30883,4682,106487,5476,1846,40,57534,146656,3211,5768,3183,89074,25886,2409,25963,170787,100302
epoch_76,uid_131556,93363,127108,5574,87869,1507,4849,88356,51709,5479,7988,1609,1472,5415,1660,85020,7229,5404,96737,30894,3684,40,4118,61075,2763,4769,2158,72605,4628,3980,45062,6768,7949,89074,4250,96693,43912,775,106489,4000,5768,41573,59421,681,33451,5294,347,105519,4087,4682,57534,178907,3648,4866,72165,5099,3941,5065,91972,2136,142448,14,103596,4036,5443,1846,1604,302,449,73929,144734
epoch_76,uid_167980,88356,127108,1472,1507,4849,5574,7988,3793,1609,1660,84954,5415,87869,295,1680,163985,7229,2833,582,40,45062,4628,90738,43912,2238,41573,5404,3370,138208,4087,105519,59421,2933,5099,30894,6768,339,106487,85020,2158,681,72165,2136,3684,106489,2293,144734,3980,449,92335,178907,775,30883,4769,5306,4250,139120,51709,74,5310,5039,5443,3250,162738,1604,1408,3648,65612,51569,3211
epoch_76,uid_205977,88356,7743,93363,127108,1472,1507,4849,1660,115877,5415,87869,1609,61075,166918,5404,30894,681,4769,5913,5443,25886,4628,14,45062,5099,84954,59421,43912,3370,41573,116413,2833,92335,6768,105519,5476,122898,85020,806,3684,4250,347,142448,91972,133195,3980,45186,3034,4118,4087,4466,339,157340,106489,163985,472,144734,162578,5294,2238,139120,105755,72605,4814,73929,2911,133281,2293,2477,100302
epoch_76,uid_99817,93363,88356,127108,4849,1507,1472,5574,5415,163985,1660,1609,1680,7988,51709,2833,30894,5404,105519,4250,8731,681,84954,14,85020,59421,43912,347,4087,45062,5476,96693,6768,775,582,3684,178907,2238,3648,5039,61075,106489,4628,2158,30883,3980,4769,106487,40,72165,92335,5099,162738,144734,179817,3544,41573,115877,5443,168712,339,4118,103228,105755,1018,2136,6884,3034,2409,51569,25886
epoch_76,uid_16287,1507,4849,127108,1472,88356,41573,681,1660,142448,72165,2238,5404,144734,5415,51709,407,105519,100302,3980,2763,6768,69757,59421,1846,3370,4250,45186,103228,4000,2410,25963,5099,46959,161634,45662,2158,6039,2255,92335,5294,82244,1408,45062,162578,4682,2477,85020,5081,65037,157340,3684,30883,179817,40,55726,4628,3648,1341,6992,114246,5476,106487,7707,1427,2409,5803,5879,55250,115877,4866
epoch_76,uid_192124,93363,127108,88356,87869,1507,4849,5574,1660,1472,5415,1609,51709,163985,41573,7229,84954,33451,5404,5443,3793,4250,7988,582,4087,6966,59421,105519,144734,96737,4769,85020,61075,34523,7949,30894,142448,106487,5306,4118,89074,30883,36397,4000,347,45186,2763,3941,46959,103228,72165,3684,3980,681,178907,120637,2409,1604,5476,146656,84696,40,2158,1846,100302,2238,45062,3648,5065,4628,25963
epoch_76,uid_176713,93363,88356,127108,1472,163985,4009,1507,5574,4849,105519,7949,1660,84954,4087,1609,2833,4250,96737,85020,3684,347,5415,59421,142448,162738,51709,41573,5306,5099,96693,14,2158,45062,3980,6768,120637,72165,3250,46959,5476,4628,30883,4769,43912,681,2409,1341,30894,89074,65612,106487,5443,146656,1408,5391,144734,40,3211,2136,4814,1846,5039,775,5383,57534,103596,92335,105248,25963,178907
epoch_76,uid_130144,93363,127108,1507,88356,1660,4849,3459,138208,45062,96737,1472,787,715,84954,5574,3684,4516,1846,5415,7229,4250,700,1609,85020,3980,163985,1341,178907,1408,2410,5383,2763,59421,61075,40,6768,122898,5065,33451,166918,2158,6966,57534,142448,34523,347,4087,3370,72605,5099,103228,4769,14,91972,806,5306,43,30883,106489,681,92335,1994,105248,4898,42422,41573,69757,8623,25886,39369
epoch_76,uid_132969,1507,88356,93363,127108,1660,4000,40,5913,4769,51709,5404,5479,69757,5294,151739,41573,8623,30883,681,106489,302,162738,5415,2763,2238,5099,30894,55250,105519,6966,8369,122898,2158,4866,72165,5065,59421,3941,45062,1604,96737,2136,5248,4176,73929,8360,4466,14,2652,2846,179817,118354,155509,4682,25886,7373,6039,105248,142448,168712,3648,7949,63189,100302,178907,168344,114246,3886,43912,55726
epoch_76,uid_271816,93363,88356,127108,7949,5574,4087,1472,84954,4009,105519,4849,347,1507,3684,5306,41573,1660,2833,46959,1609,5099,34523,5415,89074,51709,96737,85020,59421,4769,3980,2158,45062,6768,2409,96693,72165,3459,14,5768,30894,681,4250,57534,4628,5476,6414,120637,106487,144734,1341,7045,1846,3211,30883,100302,25963,4722,1604,168344,146656,69757,2238,5443,1756,103228,2136,407,4808,3183,4000
epoch_76,uid_95564,93363,88356,1472,127108,5479,1507,1660,4849,105519,5415,163985,122898,85020,61075,59421,7229,106489,14,3684,7988,4628,45062,8620,138208,5404,5099,106487,51569,45186,30894,69757,51709,84954,178907,347,6039,4087,4769,120637,681,3980,41573,43912,162738,3211,3370,4814,2136,3648,339,40,5306,103228,5476,1408,3250,4250,775,105755,168344,142448,139120,2409,72165,1604,449,30883,92335,5039,7949
epoch_76,uid_28131,127108,88356,1507,5574,4849,163985,1472,1660,105519,754,51709,7229,5443,5415,3793,681,30894,41573,5404,84954,59421,138208,106487,33451,2293,96693,3684,4087,2833,4769,7949,4250,85020,347,6966,144734,96737,45062,72165,40,2238,4628,5306,2409,3250,142448,45186,2158,6768,30883,3370,5099,3980,8502,14,5476,178907,179817,146656,4808,46959,1604,1846,162738,2652,51569,4682,100302,103228,3211
epoch_76,uid_143440,1472,93363,88356,127108,59421,5574,1609,3684,1660,1507,4009,84954,347,85020,96737,5099,4087,5415,4769,681,72165,4628,2158,92335,41573,1408,3250,100302,82244,96693,45062,103299,144734,103228,51709,57534,4849,3980,170787,179817,51569,89074,6768,25886,105248,30894,43912,39369,30883,34523,175661,4250,133195,5443,4808,3370,43,106487,5476,6039,1846,46967,1604,4035,162738,4722,105755,40,3544,6966
epoch_76,uid_208322,93363,88356,127108,87869,1472,1507,5574,4849,5404,105519,163985,1660,34523,582,4250,7949,84954,347,51709,7229,5415,59421,5099,85020,4087,4769,14,61075,41573,162738,142448,45062,72165,4628,30894,96693,65612,681,5306,5476,4814,120637,3980,56,3684,3250,105248,25963,39369,30883,6768,2158,2409,103596,46959,43912,74,51569,40,4036,57534,144734,1604,25886,106487,3941,5039,2238,2410,45186
epoch_76,uid_75400,88356,5443,4000,93363,87975,4535,133195,4012,2410,6523,8731,106489,168712,4769,115877,67193,45662,5415,3941,55732,2763,61071,4682,347,3210,86298,4722,6936,26303,175661,2477,5803,6641,5065,69140,91485,105755,4819,6039,95309,3943,2681,90916,106487,813,30883,3459,8601,4152,162578,2865,339,69757,97232,3793,3591,5970,105519,67734,72165,88699,114246,179817,163985,6992,41,2238,2077,582,39400
epoch_76,uid_1049,93363,88356,127108,163985,1472,5574,1507,295,4009,105519,4849,96737,1660,347,59421,4087,3684,1609,84954,85020,142448,2833,51709,3250,5306,41573,162738,5415,96693,4250,45062,4769,14,5099,6768,46959,1341,3980,89074,681,4628,5443,30894,2158,3459,30883,5476,57534,6414,1408,40,103228,5768,43912,100302,72165,2409,92335,1846,103596,146656,105248,170787,69757,74,2652,4722,25963,25886,2136
epoch_76,uid_112436,179817,133195,103228,45186,4628,51937,3544,93693,4866,133281,2399,801,4266,93838,25886,1465,2446,1604,162578,106489,139120,3941,5025,45208,8864,41573,449,5874,14,2158,6410,8905,6523,117590,4522,6768,111113,5467,97232,647,34334,4466,69757,56336,6005,183635,4535,5970,6186,2136,6992,101283,115877,45361,1117,4702,6764,4019,96616,122918,139385,2763,861,407,1411,67508,6810,74450,26871,499
epoch_76,uid_150562,67193,4000,93363,87869,5415,88356,2763,41573,103228,1660,5404,122898,2140,4849,163985,82244,1472,1604,116413,105519,347,85020,4682,106487,6966,179817,681,4176,2238,40,59421,39369,72165,3941,4769,4714,806,89190,2477,106489,90916,105755,2158,449,4250,30894,3980,27788,304,45186,69757,1846,139747,168712,2136,96737,25963,2255,4628,100302,8623,295,6523,3370,57534,157340,407,2652,45062,5065
epoch_76,uid_214234,93363,127108,88356,87869,1507,1472,4849,1660,105519,5415,26365,122898,5443,162738,681,4250,59421,41573,1680,106487,84954,138208,163985,14,4628,3370,30894,2238,51709,7229,40,45062,2409,4769,51569,347,5404,85020,2410,775,2293,4087,144734,6768,120637,46959,43912,3250,1604,92335,5476,106489,6966,72165,139120,5039,5099,3684,25886,103228,118354,103596,62999,3980,8369,179817,133195,61075,7065,4722
epoch_76,uid_238979,93363,88356,1472,127108,5574,4849,163985,1507,7988,5415,26365,1660,84954,1609,7229,105519,2833,51709,5099,5404,4087,41573,59421,4250,85020,2293,7949,14,347,4628,162738,3684,61075,30894,96693,5306,4769,45062,40,72165,2238,775,5443,43912,3980,2158,120637,142448,30883,4814,6768,5476,3250,681,8502,2409,46959,449,1604,57534,7065,2136,103596,835,3370,56,5039,6039,5391,45186
epoch_76,uid_101768,88356,93363,5574,4849,127108,163985,1507,1472,1660,85020,84954,45062,105519,5404,5415,7988,3250,7229,34523,41573,4628,74,59421,106487,69757,3980,45186,106489,73929,74582,681,14,88248,347,2238,4808,51709,92335,168344,3370,1846,861,6039,4250,2158,103228,6966,82244,40,2410,407,449,3648,133195,72165,33451,4769,162738,4866,2136,1408,118354,4036,5294,8911,4000,43912,4814,139120,45662
epoch_76,uid_82109,93363,1472,88356,5574,4849,5768,5415,51569,41573,347,103228,3980,4250,57534,6039,3941,4769,2238,2763,85020,30883,72165,30894,133195,106487,179817,33451,45062,45186,2410,106489,100302,1994,105755,14,175661,4628,2136,69757,139120,45662,2652,2477,1604,4866,6260,178907,407,170787,55726,1825,162578,4035,1408,6768,43,1341,2165,861,55250,3544,43912,1846,8117,115877,3648,3966,25963,4535,7812
epoch_76,uid_20804,93363,88356,127108,87869,1472,5574,1507,4849,163985,1660,1609,7988,105519,5415,84954,7229,7949,2833,59421,96693,4087,4769,4628,45062,347,51709,2158,5306,5443,106487,85020,41573,162738,2409,6768,3250,4250,3684,43912,142448,2238,5099,681,3980,120637,46959,40,103228,30894,72165,103596,2136,30883,89074,45186,74,4682,1846,4036,6966,5039,3211,3370,775,51569,1408,4814,2652,25963,92335
epoch_77,uid_128088,6936,3932,51939,7707,6658,4396,169984,3459,1686,5497,96616,1408,3183,112868,8870,110730,7346,161956,161634,3310,53466,3941,8785,8911,2625,6000,40,64032,105248,52591,103228,74139,46967,14,113278,76317,5879,3403,4866,2964,4535,4565,138212,1825,1051,3591,55946,304,3886,96737,499,51569,454,3102,182,1614,26606,81140,5467,4900,45361,1593,106487,33451,91972,3141,51937,8360,55259,30883
epoch_77,uid_267455,6936,3932,5497,7707,8870,4508,3966,96616,6658,7346,52591,801,3886,1825,64032,6000,454,55946,8527,5248,51937,1686,2625,4535,81140,45662,53466,170827,133281,861,80880,182,6992,4396,30898,6319,91972,6476,4522,3102,5450,113278,44828,67508,84613,3591,8477,3310,1335,5879,26322,4266,775,138212,55726,1652,55284,806,8623,117590,1051,106487,71484,8601,2399,4086,7142,26403,88932,110730
epoch_77,uid_73381,6936,7707,51939,5497,339,8870,3932,7346,4508,6658,1686,46967,1593,4396,96616,4722,8527,1770,4535,1427,1825,4808,76317,3102,42422,100302,8125,1329,110730,146656,45662,3966,161634,6476,499,6000,6039,5258,103228,1408,2625,168712,2477,167746,5383,63189,4522,55726,8785,3591,8623,6992,6414,113278,962,26322,3141,3034,112868,407,6319,304,133281,169984,5879,801,168344,103596,170827,5081
epoch_77,uid_117628,6936,5497,51939,339,3932,7707,8870,46967,7346,1593,4508,72605,1825,6658,96616,118354,8125,4808,8785,5248,4954,1686,4502,161634,4396,45662,25963,8527,51569,4535,1329,42422,64032,4722,3966,1770,6039,45517,6000,162578,1408,168712,63189,182,801,169984,4002,110730,4176,3370,3591,1427,6476,3886,112497,133281,167746,2477,3034,69140,55946,80880,39369,113278,6992,3211,26322,168344,6319,51937
